0;1;2;3;4;5
Data-Science;SAS Essential Training: 1 Descriptive Analysis for Healthcare Research;2019-04-11;30104;Explore the fundamentals of SAS as you learn how to conduct a descriptive analysis of a health survey dataset.;['SAS (Software)']
Data-Science;Microsoft Azure Fundamentals (AZ-900) Cert Prep: 4 Azure Management and Governance;2023-07-17;8724;Learn about Azure management and governance in this fourth course to prepare for the Microsoft Azure Fundamentals (AZ-900) exam.;['Data Governance', 'Microsoft Azure']
Data-Science;Mastering Lookup Functions in Excel: Seven Powerful Formulas;2024-06-04;4986;Learn how to leverage Excel data more effectively and efficiently in this crash course on lookup functions including XLOOKUP and VLOOKUP.;['V Lookups', 'Data Analysis', 'Microsoft Excel']
Data-Science;Learning Minitab (version Minitab 17);2016-05-05;109605;Discover Minitab for statistical analysis and data-driven decision-making. Learn about the charts, graphs, descriptive and inferential statistics features, and reports in Minitab.;['Minitab']
Data-Science;The Datapreneurs: How People Are Shaping the Future of AI (Book Bite);2023-11-21;9663;Bob Muglia and Steve Hamm share five key insights from their new book, <i>The Datapreneurs: The Promise of AI and the Creators Building Our Future.</i>;['Artificial Intelligence for Business', 'Data Science']
Data-Science;CIPP/US Cert Prep: 2 Private Sector Privacy;2020-05-27;16235;Prepare for the Limits on Private Sector Collection and Use of Data domain of the IAPP Certified Information Privacy Professional/US (CIPP/US) exam.;['Data Privacy']
Data-Science;C++ Design Patterns: Structural;2023-05-05;13714;Learn how to apply structural design patterns to your coding and bolster your development skills.;['Data Structures', 'C++', 'Software Design Patterns']
Data-Science;Bracketology Club: Using March Madness to Learn Data Science;2017-08-18;77013;Meet Delphi Bracketology, a high school club that uses data science to generate highly accurate March Madness brackets. See amateurs turn into formidable bracketologists.;['Data Science']
Data-Science;Top 10 Skills for AI Systems Designers;2023-07-17;4251;Learn the top ten skills of AI systems designers to build out your professional toolbox and boost your career.;['Data Science', 'Artificial Intelligence (AI)']
Data-Science;Essentials of MLOps with Azure: 2 Databricks MLflow and MLflow Tracking;2022-09-08;2750;Learn about the basics of tracking, get into the details of why you need to track your models in production, and do some telemetry.;['MLOps', 'Azure Databricks', 'Microsoft Azure']
Data-Science;Features and Functions in SAP Materials Planning;2022-02-10;15621;Learn more about how to use SAP to enhance material requirements planning for more effective results.;['SAP Products']
Data-Science;Defining and Segmenting Competition;2019-09-23;6471;Competitors are a sign of a thriving market. Learn strategies for identifying and evaluating competitors to discover where opportunities lie to fill gaps in the marketplace.;['Market Segmentation', 'Competitive Analysis']
Data-Science;Troubleshooting and Debugging Kafka;2023-07-12;2403;Learn how to use the Confluent platform to debug and troubleshoot Apache Kafka.;['Apache Kafka']
Data-Science;Essentials of MLOps with Azure: 4 Spark MLflow Models and Model Registry;2022-09-09;2267;Learn how easy it is to create MLflow models, on platform or off platform, in places like GitHub Codespaces.;['MLOps', 'Microsoft Azure Machine Learning', 'Apache Spark']
Data-Science;Data Ethics: Watching Out for Data Misuse;2021-06-16;9598;Find out how data ethics may impact data misuse, accuracy, and data models and how you can discuss these issues in a way that's both meaningful and productive.;['Data Ethics']
Data-Science;Balanced Scorecard and Key Performance Indicators;2016-08-04;205974;Tie your company's mission directly to real metrics. Find out how to use key performance indicators and a balanced scorecard to quantify business performance over time.;['Key Performance Indicators', 'Balanced Scorecard']
Data-Science;Databricks Certified Data Engineer Associate Cert Prep: 5 Data Governance;2024-01-25;1488;Boost your skills as a data science professional to prepare for the first part of the fifth section of the Databricks Certified Data Engineer Associate certification exam.;['Data Governance', 'Databricks Products', 'Data Engineering']
Data-Science;Develop Your Personal Brand in Tech with LinkedIn;2022-08-18;9416;Learn about the importance of developing your personal brand on LinkedIn to stand out from competitors for job opportunities.;['Personal Branding', 'Tech Career Skills', 'LinkedIn']
Data-Science;Python vs. R for Data Science;2021-10-04;45702;Learn about the pros and cons of using Python and R, two common programming languages, when working on data science projects.;['R (Programming Language)', 'Python (Programming Language)']
Data-Science;Top 10 Skills for Computational Linguistics;2022-09-09;5587;Learn the top ten skills of computational linguists to build out your professional toolbox and boost your career.;['Computational Linguistics', 'Data Science', 'Artificial Intelligence (AI)']
Data-Science;Power BI Data Visualization and Dashboard Tips, Tricks, & Techniques;2021-03-23;92346;Learn how to use Power BI, with a focus on how to design reports and charts that communicate data well.;['Data Visualization', 'Microsoft Power BI']
Data-Science;Understand SQL: Explore the Power and Versatility of the SQL Database Language;2022-09-26;16704;Get an overview of SQL, the domain-specific programming language that lets you define, manipulate, and query data from relational database management systems.;['SQL']
Data-Science;Practice Exam 1 for ISC2 Certified Cloud Security Professional (CCSP);2023-12-04;1254;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Data Privacy', 'Cloud Administration', 'Cloud Security']
Data-Science;Tableau for Data Scientists;2021-09-14;87737;Take your Tableau skills to the next level. Learn how to format and filter messy data, use Tableau for data analysis, and visualize data with maps and dashboards.;['Data Science', 'Tableau']
Data-Science;Power Apps: Building Data-Driven Apps with Excel;2023-04-17;10069;Learn how to connect Excel and Power Apps to create data-driven business applications.;['Microsoft Power Apps', 'Microsoft Excel']
Data-Science;SQL Server Intelligence: Cracking the Code of Enterprise Data;2022-06-15;12499;Discover the top five skills to know in Microsoft SQL Server to manage data-driven insights more efficiently for your business.;['SQL']
Data-Science;Complete Your First Project in SQL;2024-03-18;9588;Elevate your SQL skills and gain a new perspective of how to maximize SQL.;['SQL']
Data-Science;Python Functions for Data Science ;2020-10-02;26718;Save time, and make your code more readable and reusable, by learning the most powerful Python functions for data science.;['Data Analysis', 'Python (Programming Language)']
Data-Science;ETL in Python and SQL;2024-03-06;51164;Gain the knowledge you need to build data pipelines in a data-driven world.;['SQL', 'Extract, Transform, Load (ETL)', 'Python (Programming Language)']
Data-Science;Data Analytics for Students;2022-02-28;28817;Analytics is such a broad topic that it's hard to know where to get started. In this course designed for students, explore how to use data analytics to make informed decisions.;['Data Analytics']
Data-Science;Data Science and Analytics Career Paths and Certifications: First Steps;2022-02-10;39484;Learn about the history, roles, career paths, and industry-recognized certifications in the field of data science and analytics.;['Tech Career Skills', 'Data Science', 'Career Path Planning', 'Data Analytics']
Data-Science;Tableau Speed and Performance;2024-09-11;0;Optimize Tableau Desktop performance and learn how to build fast, scalable, and user-friendly reports and dashboards.;['Tableau']
Data-Science;The Data Science of Sports Management, with Barton Poulson;2017-11-14;20329;Explore the profound ways in which data science affects the world of sports and sports management, as well as the larger effect it has on audiences and associated industries.;['Sports Management', 'Data Science']
Data-Science;Getting Your First Job as a Web Developer;2021-03-05;10295;Want to kick-start a career in web development? This course can help you to find your way to a new and rewarding position the field, with a company or on your own as a freelancer.;['Web Development', 'Job Search Strategies', 'Tech Career Skills']
Data-Science;Power BI: Working Together with Microsoft 365 Apps;2024-01-05;6303;Learn how to use Power BI seamlessly with other Microsoft 365 Apps, such as Excel, PowerPoint, and Outlook.;['Microsoft 365', 'Microsoft Power BI']
Data-Science;Privacy in the New World of Work;2020-07-01;33124;Explore the privacy challenges raised by the global pandemic of COVID-19, as well as the steps you can take as an individual, manager, and parent to protect privacy.;['Data Privacy']
Data-Science;Telling Stories with Data;2019-01-07;178225;Tell more effective stories with data. Learn two storytelling methods to help craft compelling narratives from data.;['Data Storytelling']
Data-Science;Microsoft Power Pages Essential Training;2024-01-10;2487;Learn how to make informational web pages with the newest Power Platform product, Power Pages.;['Microsoft Power Pages', 'Microsoft Power Platform']
